Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-3563	3525.6	2867.9	8847.2	2214.0	1108.2	7068.6	8657.8	6173.3	4312.4	9712.5	7663.8	4106.3	4510.9	6124.2	1556.8	4240.0	3196.2	961.5	2576.2	2520.4	6206.1	4708.2	14685.0	7964.1	3159.0	13350.3	21996.3	11283.7	8200.9	8100.3	291.5	682.8	632.5	10154.3	2918.7	3113.8	7123.7	2442.0	823.9	6660.5	10594.8	6054.5	3569.9	7629.6	6660.4	5020.6	3886.0	6489.3	1275.5	5038.6	3663.2	1215.9	3080.7	2293.4	6290.1	4363.8	14310.0	9968.4	2189.0	15599.9	20319.5	10386.0	7011.4	7239.8	279.1	761.8	526.4	11087.8	29732.9	28302.2	231577.659118	226361.199818	457938.858936	1520101.0	1657344.013656
sub-3565	2424.2	3144.0	7199.9	2877.5	674.8	7659.1	11054.5	8446.5	4385.6	13429.0	8182.1	6417.8	3863.5	7098.8	1465.8	4048.7	3392.3	1372.7	3527.6	4540.0	7146.3	4487.3	14980.3	11143.6	3004.6	14439.8	22911.9	12058.0	9317.9	10423.9	395.4	695.1	710.8	12001.1	3200.4	2923.0	6965.3	3838.3	606.3	7225.6	12346.5	7510.8	3718.8	12939.1	7422.4	6836.5	4163.1	8113.3	1727.7	5318.6	3934.0	1657.6	3942.1	4860.8	7228.2	5302.2	15799.1	11378.2	1867.8	14328.7	20819.0	10556.3	7984.4	10284.2	393.3	573.6	476.6	11234.9	37809.3	38182.1	265310.727238	264369.135869	529679.863108	1632710.0	1783763.889443
sub-3569	2591.1	2875.8	6290.8	2489.7	1024.8	6626.0	7555.9	5877.2	2877.3	9805.7	6898.3	5456.9	4073.0	5414.5	1334.9	4547.5	3188.2	793.6	2656.7	2966.0	7024.7	4239.0	12062.4	9014.4	2438.4	13338.2	17184.8	11572.7	6392.8	7550.9	273.8	516.7	804.3	9612.3	2350.4	2587.1	5480.5	2370.3	916.7	6907.5	8927.8	5500.4	2772.7	9709.9	7355.7	5573.0	3335.4	5632.5	1488.6	5038.8	2855.7	1090.4	3258.6	3129.8	7380.6	4044.5	12825.5	9156.9	1689.7	11518.2	17988.6	11700.5	5811.3	8136.9	180.0	428.6	491.3	9520.6	30864.2	28562.1	217319.305326	213965.014421	431284.319747	1306482.0	1373078.549832
sub-3570	2979.8	3636.0	7134.3	2831.5	878.4	6826.4	11492.6	7811.4	4996.9	10965.6	7748.4	7076.3	3998.7	5843.5	1721.1	4890.5	4523.3	1082.6	3444.4	4415.1	8590.8	5522.9	16538.8	10951.4	3191.9	15799.3	20744.2	12631.6	7962.1	11349.6	316.0	797.7	1001.6	12546.1	3464.1	2892.6	6434.1	3288.6	974.5	6440.1	12465.8	6113.1	4398.7	10147.9	7192.5	6678.9	3659.5	6832.3	1960.6	6301.9	3400.9	1167.3	4215.1	5815.4	7521.2	4576.5	15382.6	11074.8	2741.9	17416.0	20548.0	12392.6	7538.2	9451.3	327.6	717.7	692.1	11577.7	36669.7	36873.8	265719.504175	257921.862038	523641.366213	1729364.0	1948132.126488
sub-3571	3912.0	3904.4	6970.3	2766.4	1389.7	7370.9	11271.3	8160.7	4965.8	10454.2	7904.7	5963.8	3956.1	6739.4	1829.8	4726.3	5020.9	846.8	3440.5	3661.8	6411.4	5183.9	14710.8	9772.1	2844.8	13191.4	20189.4	12761.3	10417.0	10938.5	217.7	754.5	893.4	12769.2	3362.6	3047.9	8184.6	3345.1	994.0	7337.6	13814.1	7354.3	3924.8	10674.8	8028.0	7077.0	4200.3	7683.2	2172.8	5923.0	3969.2	1043.5	3527.7	3967.4	6838.8	4997.0	15799.0	9891.0	2554.5	12221.3	20675.3	11164.3	7733.0	10529.3	445.3	829.2	760.5	11835.4	34717.2	36554.8	260111.598878	260187.450524	520299.049403	1674573.0	1814170.330641
sub-3572	2440.0	2901.6	5240.9	2017.6	607.3	6069.0	7663.8	5037.1	3377.2	7984.3	6782.2	4056.9	3527.0	4329.2	1382.5	3604.2	3399.4	889.0	3621.5	2896.5	6316.4	4358.0	12851.4	8365.9	2490.2	10051.8	18286.4	10015.3	8086.7	8252.3	251.2	446.6	776.4	10257.9	2635.2	2314.0	4657.5	2076.8	727.8	5716.8	9602.2	5361.2	2893.3	7685.0	6318.8	4951.4	3342.6	5144.7	1427.7	4579.0	3076.5	1120.7	3678.8	2784.8	5756.8	3589.3	13820.7	8710.0	1726.6	10072.1	18591.7	10177.0	6294.3	8236.3	258.8	671.1	438.1	9961.1	17408.2	18440.9	191747.374112	194503.431674	386250.805786	1274024.0	1307872.862664
sub-3600	2752.1	2470.4	6474.8	2742.9	814.1	6583.2	11455.7	6884.4	3495.0	10690.4	6293.0	5376.2	4182.8	5535.5	1445.2	3450.2	3059.3	866.0	2845.0	3451.9	6088.7	4781.4	13771.2	8528.5	2084.9	13674.5	19159.6	10554.9	7943.8	8275.6	263.5	679.1	710.3	9841.4	3074.1	2596.1	5683.8	3352.7	843.1	6219.0	11315.8	7641.0	3146.9	9616.5	7044.6	6349.7	3361.5	6113.6	1513.1	5316.1	2853.5	1300.8	2992.9	3747.6	6710.4	3847.5	13865.4	7892.0	2075.2	14322.2	19474.1	10986.4	6695.3	10095.1	415.9	527.4	575.7	9811.2	31833.5	31360.2	228574.727666	230769.885865	459344.613531	1457854.0	1472714.691638
sub-3610	3292.0	2985.5	6857.4	2013.6	1363.8	7098.9	10193.0	6636.9	3747.3	8050.2	7868.6	5081.0	4436.1	6302.8	1959.4	3765.6	3476.7	1147.1	3073.5	2818.2	6615.9	4770.5	13637.6	9010.0	2728.1	13097.6	19277.1	10829.2	9333.8	8926.2	253.7	635.3	707.6	10692.5	2532.9	2235.0	7202.4	1898.1	1166.4	7041.8	9706.0	6271.4	3382.9	7394.4	8193.7	5300.0	4088.3	6719.6	1720.5	5354.1	3462.2	1634.6	3303.2	2684.5	7241.8	4498.4	14173.6	8532.4	1860.6	13957.7	17813.9	11039.0	7882.7	10337.5	397.3	700.5	830.8	10409.9	30509.1	31170.0	230891.685709	230238.762217	461130.447926	1481180.0	1578057.312215
sub-3611	3196.2	2466.8	8059.1	2959.2	661.6	7764.6	11541.0	6675.6	3598.9	11318.7	6903.3	6027.8	4237.5	5898.0	1383.7	4500.0	4132.7	999.5	3228.8	3950.6	7607.6	4044.1	13731.5	10394.9	2404.7	13595.0	17700.9	13897.1	7167.2	10389.9	252.7	721.1	876.3	9912.3	4026.0	2792.9	6895.8	3176.8	733.3	6190.0	13022.1	5965.8	3273.3	10800.3	7645.0	7056.6	4005.1	7000.9	1434.4	4732.9	4143.3	1257.1	3982.0	4221.8	6861.0	4413.0	12572.8	11254.8	2224.3	15141.0	16039.4	13048.2	7278.1	9116.1	260.8	594.2	844.3	9625.8	29140.4	28922.8	240603.732171	239475.236536	480078.968707	1489593.0	1582941.090089
sub-3613	3244.5	2422.6	6923.0	2896.6	818.3	6478.8	10980.8	6672.8	4005.8	10169.2	7460.9	6082.6	3255.5	6492.1	1655.9	3930.5	4248.8	1128.7	3318.1	3654.3	7820.7	4050.2	15533.8	7979.9	2390.6	12812.1	18892.7	12112.6	8501.0	10633.6	322.1	740.6	802.5	10635.2	2673.7	2853.3	6136.4	2661.2	790.6	5940.2	13307.0	6076.4	3590.2	10120.1	7784.5	5976.7	3995.2	7606.3	1557.3	4440.9	4203.5	1165.2	4039.2	3732.8	7206.5	4625.4	14977.0	8161.8	2065.7	11766.6	17802.1	12668.2	7991.7	10081.3	545.1	606.5	843.2	9869.4	37832.3	37863.1	246604.959068	245239.070242	491844.029309	1408959.0	1507659.161024
sub-3614	2947.3	2702.2	5857.9	2609.1	1164.7	6529.0	7778.2	6564.5	4218.4	10325.8	6544.7	7080.1	3555.8	5466.3	1908.1	4045.4	3873.6	1059.3	3259.7	4801.9	6769.3	4007.6	13806.0	8841.9	2297.8	10701.2	17119.5	11221.3	7529.2	8284.6	221.4	688.5	853.5	10477.7	3029.2	2484.5	5364.2	2933.4	830.5	6445.2	9666.2	6046.0	3520.8	9585.5	7526.6	7442.0	3719.7	6664.8	1764.0	4694.6	3366.7	1184.1	3026.5	4664.5	7124.9	4085.7	12889.8	8924.5	2240.8	10240.3	16868.7	10213.1	7197.1	9410.2	310.1	706.2	611.4	9167.0	32817.3	33066.0	228050.870929	225935.37196	453986.242889	1345963.0	1466464.757419
sub-3615	3777.6	3226.5	8121.9	3016.4	1531.4	7570.2	9043.6	7370.6	4579.1	12325.4	7382.8	6592.6	4588.8	6343.2	2163.1	4895.9	4551.6	1249.4	5330.4	3905.5	7213.1	4999.7	14164.8	12822.3	3763.5	15423.0	21792.5	15801.4	10077.3	9812.2	366.8	947.2	799.3	11690.9	3268.5	5302.5	7485.9	2739.1	725.3	7614.2	12208.1	7370.3	3572.3	13446.6	6636.4	6620.5	5381.4	7939.1	2311.6	5805.4	3694.8	1463.1	4631.0	4112.2	7867.5	5049.7	14142.1	14158.0	2058.0	16035.1	19890.4	14319.2	7401.0	10072.5	488.5	996.2	868.7	12043.9	33099.1	33314.0	266527.162303	266891.992011	533419.154314	1745387.0	1809552.194087
sub-3620	3400.9	3582.7	5658.5	2556.6	824.5	6875.3	11153.1	6284.1	3490.0	7998.6	6298.9	5214.4	4162.9	4686.0	1340.6	3513.5	3124.5	871.8	2996.8	3499.4	6738.0	3855.6	12159.1	9911.0	2605.1	12802.1	15700.3	12680.6	7404.2	9312.7	294.5	552.9	801.8	8985.1	3514.1	2674.9	5463.8	2212.5	615.7	6755.9	11118.6	6056.4	2882.4	8809.3	6054.7	5870.7	4228.0	5911.5	1542.4	4832.5	2726.7	1039.2	3040.3	3251.8	6935.1	4214.2	12212.7	9649.0	1905.6	12228.2	15457.9	13301.5	5739.3	8441.6	285.0	747.9	637.4	8203.0	27400.3	27420.7	215818.456553	212511.299037	428329.75559	1450895.0	1567630.667703
sub-3624	2119.0	3308.0	6020.8	2797.5	1483.6	6932.5	16141.3	8065.6	3836.3	10668.6	7394.2	5431.0	4742.7	6555.4	1646.2	3833.0	3514.5	1051.5	3322.8	3844.4	8647.9	4563.5	15549.1	10260.9	2599.4	14760.3	21686.5	13255.0	8113.8	10183.0	431.0	602.7	1034.9	10393.9	2633.1	2447.3	5819.1	3810.9	1192.7	7299.4	13957.8	8635.1	3614.1	11504.5	7033.4	5683.3	4162.0	6959.6	1558.6	4335.8	2936.1	1525.3	3713.1	4666.8	9752.5	4037.0	16465.5	11502.4	1922.7	13439.1	21593.4	11897.6	7008.3	10740.4	315.4	706.1	590.4	11022.0	42221.3	41398.3	264415.017545	264075.219086	528490.236632	1596481.0	1711917.308748
sub-3627	3900.1	2944.9	6794.9	3390.1	949.8	6588.8	10219.0	8824.1	4420.3	11091.7	9071.5	7209.7	5641.5	5734.4	1531.8	3314.0	3793.0	1468.5	4023.5	4520.7	8212.4	4887.9	14689.2	12173.4	2580.8	16377.8	21201.0	13021.2	9425.8	12765.4	365.6	713.9	730.8	12587.7	2756.7	3786.1	5706.9	3099.6	954.1	7318.2	12276.5	7521.2	4014.1	12520.7	9040.3	7380.3	4996.9	6413.3	1903.1	3866.3	2874.1	1869.7	4032.9	4561.9	8366.6	4731.7	15484.3	13129.6	2171.4	16930.9	20130.4	13488.0	8121.1	10845.0	430.2	760.1	759.4	11938.9	42974.6	44542.7	276195.092717	277825.609996	554020.702713	1616730.0	1720225.095575
sub-3635	4545.9	2950.9	7638.0	2382.1	1531.9	8475.7	16013.6	10357.1	4731.4	12707.7	8862.9	6469.2	4852.7	7445.0	2025.4	4128.9	4882.8	1520.3	4313.2	2859.7	9628.2	5410.9	16463.6	11348.6	3767.2	14858.4	23435.5	15830.7	9989.5	11894.1	353.2	910.8	849.7	11590.9	3749.1	5258.0	7911.9	3360.1	1396.5	8582.5	17015.0	9243.7	4024.9	10909.5	8888.5	6996.0	4739.0	8731.2	1956.8	5018.5	4059.2	1730.3	4333.0	3678.5	10008.3	5406.7	17885.3	12489.7	2738.9	14198.4	20637.5	16252.8	9338.2	10823.7	584.1	831.8	619.4	11742.0	52508.2	51867.9	306550.600091	305482.197986	612032.798077	1719346.0	1806403.207425
sub-3636	4231.3	2288.0	5686.6	2721.5	1086.2	6212.0	10873.8	6462.5	4075.1	10461.0	8024.8	7551.0	4283.3	5989.9	1729.8	3888.5	3583.3	1414.4	3792.1	4296.6	7515.2	4728.5	13640.3	8567.0	1938.8	12649.4	18361.8	12635.2	8837.3	12160.8	324.2	559.2	821.7	9740.3	2898.5	2140.7	5168.7	2464.9	631.8	6951.5	14127.4	6396.2	3440.8	11209.6	7043.6	7386.6	3760.5	6754.2	1876.7	4641.8	3208.0	1469.9	3720.6	4547.9	7421.2	4137.4	13950.4	9137.8	1662.7	12031.7	17584.3	13812.6	8619.4	11162.5	328.9	673.2	609.1	10457.1	34876.6	35791.9	243357.945069	245037.073294	488395.018363	1512858.0	1608406.835235
sub-3637	2367.4	2414.5	5916.1	2492.3	872.9	6166.7	8949.7	5201.9	4234.6	9382.5	7008.8	5159.6	3393.5	5701.8	1606.4	3652.1	2959.9	960.3	2940.5	3423.4	7600.7	4455.1	12647.0	7167.6	2724.6	12520.3	18676.9	10305.3	7699.4	8592.8	333.1	769.5	768.7	9107.3	2506.0	3046.1	5332.0	2630.9	846.1	5392.7	10887.9	5825.7	2732.7	8659.5	7540.9	5428.2	3434.5	6014.1	1644.7	4671.6	2529.2	1403.0	2614.9	3100.4	7431.7	4066.1	13019.7	7560.1	1658.0	12074.0	18043.2	10266.2	5535.3	7274.4	415.0	884.4	614.4	7843.1	31429.0	32277.7	219264.331468	213386.483294	432650.814762	1330584.0	1385031.814016
sub-3750	3377.2	3020.7	7169.8	2691.8	1348.8	8670.1	11541.6	7084.9	4973.1	12349.1	7605.8	5219.9	4860.9	5795.4	1490.3	4110.2	4491.7	1215.3	4097.5	3525.9	8559.4	4582.6	15958.8	11670.5	3031.8	12931.9	22657.9	14790.3	11197.9	12225.2	335.4	750.7	979.1	13419.6	3216.7	2850.3	5617.2	2271.5	1089.8	8654.1	12506.5	7083.1	3998.7	10880.0	7732.5	6620.0	4459.7	6759.6	1975.5	4940.8	4341.3	1617.4	4569.7	4238.2	7944.5	4782.1	16731.5	11397.3	2120.5	14774.4	20825.5	17841.0	9489.4	10767.8	454.8	734.8	854.0	11420.6	32966.8	32654.3	267104.203092	263936.540766	531040.743858	1663748.0	1829108.11521
sub-3756	2758.6	2768.6	7159.1	2887.1	1109.7	5829.8	10143.2	7620.4	4110.0	9676.4	7315.5	5063.2	4289.1	6653.8	1661.7	4344.2	3282.4	1099.7	2676.4	3859.0	7747.1	4706.0	14366.4	10199.0	3402.6	15442.7	18831.1	11485.0	9657.3	8713.7	241.7	721.6	1453.1	10268.7	1854.9	2285.7	5915.0	2860.8	1121.6	6834.9	11897.4	6549.1	3923.4	11934.4	6854.7	7313.5	3566.1	5996.8	1697.6	5445.6	3221.1	1222.9	3118.6	5114.8	7357.5	4253.0	16412.2	9158.9	2351.3	14034.9	19637.5	11249.9	7713.1	9888.9	355.8	893.9	1126.6	10199.5	28382.0	27251.8	236603.929692	237389.881778	473993.81147	1531697.0	1697443.460501
sub-3759	1195.0	2198.6	6106.0	1857.2	687.9	5112.8	6427.1	5286.5	3728.3	7767.6	5940.5	4946.1	2712.8	4994.7	1503.7	3397.3	3155.0	831.2	3056.3	2928.9	6292.2	4215.1	13671.6	8150.5	2534.6	9726.7	19478.4	12814.1	8129.9	8954.1	240.7	569.5	769.2	8843.8	2690.8	2158.6	4822.8	2274.0	696.2	5589.4	10189.6	4694.7	3207.3	8319.9	7736.6	5329.0	3127.3	5399.2	1370.1	4026.0	2564.3	1265.8	3036.7	2869.7	5954.8	3590.6	13999.9	9221.7	1584.5	11814.5	17436.0	10356.9	6209.7	5869.0	329.9	596.1	470.2	8202.8	32293.1	32410.1	209926.066423	208269.760325	418195.826749	1251672.0	1324377.2585
sub-3765	3124.0	2700.4	5641.5	2199.7	675.3	5636.9	8899.8	5859.8	2888.4	7002.6	6482.3	4694.8	3208.0	4562.0	1363.7	3217.6	2753.2	827.1	2568.5	3011.3	6635.6	3947.5	11677.0	7066.6	2291.3	11839.0	15876.1	11005.9	6881.6	8707.3	269.1	582.1	870.2	8608.3	2076.9	1948.2	5638.9	2477.6	630.7	5286.3	9688.2	5440.9	2969.8	7656.7	6243.3	5856.9	3319.0	5673.9	1447.7	4367.3	2807.5	1149.1	3022.5	3532.7	6940.6	3695.1	12860.7	8043.1	1312.0	11653.4	14310.8	10287.7	6336.6	8423.2	289.9	545.1	391.4	8417.0	31478.6	31130.1	204152.26234	206813.617371	410965.87971	1249106.0	1331668.716072
sub-3767	2859.4	3042.6	5711.6	3216.3	1231.2	7179.3	9592.3	6598.7	4787.7	12936.0	7076.1	6254.0	3312.3	5488.1	1617.7	2974.9	4487.0	1125.2	4042.3	4807.9	7074.0	3760.6	12691.6	8961.8	3180.5	15215.5	16391.0	12315.8	7448.9	8020.2	241.2	606.7	1013.8	9735.7	2124.9	2761.5	5821.0	3022.2	1120.1	6539.2	11211.9	5943.5	3693.3	11486.6	7481.0	7252.9	3869.9	6369.1	1555.8	3906.1	3378.9	1328.1	3433.8	5118.9	8046.2	4259.7	15066.6	10826.5	1974.8	11229.2	18710.4	11422.9	6596.0	9717.8	373.1	557.6	485.6	10025.6	38564.5	37744.0	244955.793591	244292.034955	489247.828546	1392324.0	1482417.752735
sub-3768	2108.0	3143.2	6949.3	2983.1	1000.4	7248.3	10754.0	7793.7	4942.7	11400.9	8832.8	7335.4	4041.8	6231.7	1549.4	4383.8	4671.3	1432.6	3980.0	4243.5	8821.1	4670.4	16185.1	9588.5	2875.8	13460.2	20386.3	13049.5	9758.4	10051.4	262.3	823.3	941.9	12003.1	3292.9	2745.9	6527.8	2905.9	861.3	6949.0	13646.3	7458.7	3869.4	10779.1	9566.3	6840.3	4546.2	7011.9	1457.7	4963.1	3212.3	1677.9	4263.5	4471.6	7803.3	5086.9	14974.3	10461.7	1927.8	15985.0	19004.7	12912.9	7800.7	8469.3	336.8	689.7	525.6	9362.1	39112.7	38785.2	265794.145846	260061.956169	525856.102015	1563732.0	1711851.854273
sub-3769	2035.8	3003.4	5964.7	2615.2	749.2	6260.4	6549.1	6232.2	4555.2	9960.9	6119.6	5351.6	3315.9	5433.6	1283.4	3346.8	2692.4	1023.9	2510.2	2736.6	7822.8	4500.8	12598.5	9253.5	3176.8	11624.3	15029.0	11692.7	8569.6	10432.3	266.0	680.4	620.3	9816.0	2545.6	2289.0	5001.0	2424.6	787.3	7075.3	9719.2	5781.1	3542.4	9203.8	5646.7	5165.5	3498.4	6155.0	1331.6	4001.1	3221.6	1043.0	2764.7	3131.6	6869.5	4098.2	12848.0	9419.5	1647.6	10943.6	16089.0	12486.8	6944.5	8422.4	279.2	640.5	528.3	10204.8	23051.2	23253.3	209490.074185	207199.380949	416689.455134	1376874.0	1459153.628129
sub-3779	2645.9	3229.5	7066.1	3235.0	1232.4	9061.9	12763.9	7128.0	4524.6	11138.2	6898.0	4736.7	3984.2	7808.3	2371.2	5689.4	4349.1	1249.0	3840.3	2786.1	8718.2	5213.5	16222.5	10533.1	3903.0	14901.8	21401.5	14871.5	11054.1	9436.4	237.2	966.8	1200.7	12284.4	3013.7	3042.8	6758.6	3031.4	1362.5	9543.8	11070.7	9410.1	3891.0	12169.4	7412.9	5086.0	4887.2	8511.0	2020.0	7360.4	4427.9	1418.2	3791.2	3269.8	8791.4	5820.6	17083.2	10737.1	1943.7	11809.3	19893.2	15414.2	8240.1	10931.3	451.1	720.2	727.9	10609.9	39358.0	40761.6	274479.126285	273435.236444	547914.362729	1698653.0	1843564.689981
sub-3803	2792.2	3273.2	6360.9	2376.9	1126.3	6725.3	9547.3	6099.7	4254.2	9363.7	6928.4	5151.8	3114.7	4616.4	1716.2	4313.1	4131.8	1394.3	4152.0	3239.9	6999.5	3824.7	15199.7	8323.9	2597.7	12200.4	18102.0	10186.6	6313.2	8821.6	213.7	592.0	757.2	9979.5	2955.2	2623.3	5498.2	2271.5	1140.4	6207.3	10818.3	6230.9	3114.1	8930.2	6727.4	5479.3	3305.8	6288.2	1527.4	5829.0	3147.1	1199.8	3463.5	3058.8	7446.7	4225.4	13781.3	9588.1	1874.7	11231.7	17569.8	10072.9	5579.6	8063.4	360.8	566.9	608.8	10212.6	31538.9	32329.3	222052.562732	219919.30413	441971.866861	1383924.0	1477757.991102
sub-3804	4092.5	3814.2	6094.2	2428.3	1287.0	6957.5	8571.3	6600.0	4225.7	8959.3	6673.2	5732.5	3581.3	5732.8	1448.8	3616.5	2802.9	1109.1	2492.5	3497.2	5996.4	3960.6	12928.8	9156.6	2390.5	12518.9	16426.7	10810.7	7543.5	8427.2	238.7	520.3	789.5	9357.4	3558.1	2997.2	5041.1	2545.2	935.4	5917.6	10553.1	6628.1	3270.8	7924.8	6910.1	6314.3	4087.5	6334.9	1396.1	4991.9	2840.8	1416.7	2771.1	3508.5	6922.1	4186.5	11775.9	8781.5	2034.3	14687.2	16798.7	10550.5	6832.4	7886.2	276.3	519.2	560.6	8310.5	26319.0	26189.7	216493.371331	214935.65879	431429.030122	1382773.0	1446506.161759
sub-3805	3021.8	2294.2	5606.8	2611.3	894.2	7263.8	8830.2	5995.0	3485.4	8255.7	6259.5	5360.0	3777.9	5629.2	1795.5	3198.6	2784.4	874.0	2428.0	2937.0	6465.8	3616.7	11845.8	8673.6	2418.7	10507.7	14176.4	11227.1	7632.1	7403.6	287.3	604.0	726.3	8693.5	2947.1	2183.0	5552.2	2347.1	735.2	6848.3	9127.0	5456.8	3179.2	9364.4	5811.6	5019.5	3344.6	5588.8	1893.4	3559.3	2693.7	902.1	2472.7	2642.6	6590.1	3635.4	12206.6	9444.2	1528.4	10366.8	14954.3	10730.4	6188.8	7130.4	230.5	601.5	543.1	9446.3	29001.6	28916.7	206614.523335	205362.415113	411976.938448	1278724.0	1325217.218464
sub-3806	3159.8	2770.9	5952.2	2558.1	972.8	6543.1	8874.0	6810.7	3090.9	10190.0	5983.5	6131.0	3185.2	5234.5	1410.9	4035.4	2733.5	838.9	2268.7	4218.7	7379.6	4625.4	13627.2	8031.1	2551.9	11845.2	16902.9	11094.4	7577.2	8546.5	225.3	545.9	1079.2	8940.8	2532.4	2695.0	5795.2	2667.3	586.5	7070.7	9811.3	5687.0	3220.8	10795.5	5700.3	6895.4	3642.1	5849.2	1654.3	4792.5	2543.1	1218.7	2720.9	3530.5	6805.3	4636.4	12712.1	9442.5	1663.8	11645.2	15952.8	11697.8	6756.1	8961.3	389.0	548.6	481.8	9316.5	28093.2	29768.5	217466.118935	220111.924115	437578.04305	1327383.0	1378852.94245
sub-3807	3186.8	2857.1	6820.4	2788.4	889.1	5953.0	10976.2	8335.2	3412.1	11939.0	7127.4	5103.2	4496.1	6799.2	1292.8	4069.7	3066.2	1208.7	3510.7	3611.6	6862.4	5193.1	13731.5	11297.1	2472.9	11970.6	21398.8	15186.4	8902.0	9319.2	221.8	844.9	768.9	10349.6	3510.2	2810.0	6968.5	2524.8	762.0	6953.4	13750.8	7197.1	3515.9	10697.2	6963.0	5642.0	4030.9	6878.9	1565.9	5587.6	3351.2	1654.3	3321.2	3081.3	7408.8	4337.1	13957.6	12191.0	1892.0	13968.5	20367.3	14747.7	7413.9	9595.0	351.0	816.0	594.8	10906.9	42534.5	43348.3	257986.311494	261364.165778	519350.477271	1465924.0	1534058.391503
sub-3809	2283.5	2403.8	6692.4	2863.7	843.3	6844.4	11204.1	7060.8	4110.7	10377.3	6192.4	7223.8	3392.5	5198.2	1683.3	3073.2	3740.4	1086.3	2857.3	4591.1	6711.7	3768.6	14076.4	11350.8	2339.4	10042.4	16431.0	12230.1	7693.4	9637.2	284.9	525.1	680.2	10105.2	2809.5	3020.9	6143.1	2588.9	1002.5	5987.0	12444.0	7147.3	2968.1	10052.5	5626.6	6725.1	4137.9	6508.9	1555.9	4407.3	3322.2	1057.5	3261.2	4606.0	6893.0	4291.3	13280.0	10901.2	1864.8	11048.2	16994.3	12153.2	5963.5	8576.4	361.3	668.4	467.5	9622.7	28437.7	28878.7	227623.94754	226881.622414	454505.569954	1426575.0	1513447.66005
sub-3811	2275.6	3215.7	6625.0	2951.3	1130.4	6477.9	8968.7	6622.6	4448.9	10898.9	7114.5	4858.4	4872.8	6364.8	1926.8	4772.4	2957.4	1261.5	2545.3	3421.7	9184.3	5266.3	14248.0	8985.8	2820.4	14099.5	18842.8	12269.4	9239.4	9923.9	284.9	757.8	1030.5	10939.6	2711.2	3006.6	7021.4	2934.1	845.2	5813.7	13914.4	5863.1	3769.2	12824.3	6766.6	5098.2	4511.7	6537.1	1664.0	5435.6	3157.1	1238.5	2814.8	2738.2	8914.4	4184.7	16464.1	10048.6	1990.9	14759.3	19206.2	12690.2	7967.3	9536.9	334.4	950.2	686.2	10716.9	30405.7	32537.0	241877.990966	249783.99577	491661.986736	1555881.0	1743581.168357
sub-3812	2371.7	1859.7	5052.6	2231.1	844.3	5895.6	7869.3	5330.6	3438.7	8103.9	5675.7	5003.8	3096.0	4632.5	1449.8	3620.5	2770.4	740.5	2326.3	3865.9	6478.6	3598.4	13095.1	8246.1	1706.0	8741.7	14290.4	12044.8	6141.6	7944.0	276.0	462.4	689.0	8250.9	2229.0	2353.8	4059.7	2120.0	821.2	5765.0	8432.3	6176.1	2536.7	7816.1	6136.3	5949.4	2957.0	5544.2	1426.8	4239.1	2989.1	948.2	2382.6	3561.9	6953.3	4179.4	12898.2	9988.2	1491.1	9663.1	13777.6	12608.8	5717.3	7842.7	313.4	607.1	473.8	7905.8	24558.4	27566.2	192498.870345	199090.265218	391589.135564	1243998.0	1332014.751895
